;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Referente;Doc;C Nr / Pedido;Op/Proj;Classificação;Categoria;Prestador;Estab;CNPJ;Cod Datasul;Situação;Status;Valor R$
;2023;dez;18/12/23;18/12/23;27/12/23;CONTRATO;LZ GESTÃO;Demanda;;21;1362;0;SPOT;Consultoria;LZ GESTÃO DE TI LTDA;I7 NÚCLEO;48.421.249/0001-05;11235;INATIVO;LANÇADO; 6.522,00 
;2023;dez;18/12/23;18/12/23;27/12/23;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;284;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 9.697,00 
;2023;dez;;18/12/23;25/12/23;CONTRATO;BELLFONE - 1;P 12/12;CONTRATO CANCELADO;;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;ABERTO; -   
;2023;dez;20/12/23;20/12/23;27/12/23;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 19/24;NF 2 - MONITORAMENTO;20122023;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 52,51 
;2023;dez;20/12/23;20/12/23;27/12/23;CONTRATO;VIVO - EQUIPLEX;P 21/24;NF 1 - PRINCIPAL;16491588;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 1.504,18 
;2023;dez;20/12/23;20/12/23;27/12/23;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria Servidores;1463;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 11.980,00 
;2023;dez;20/12/23;20/12/23;04/01/24;CONTRATO;DW SERVICE;Demanda;Loc.Impressoras e serviços;3769;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 1.956,60 
;2023;dez;20/12/23;20/12/23;04/01/24;CONTRATO;DW SERVICE;Demanda;Loc.Impressoras e serviços;3768;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 4.560,90 
;2023;dez;20/12/23;20/12/23;27/12/23;CONTRATO;JETTELECOM - APARECIDA;P 01/12;REEMISSAO DE NOTA E BOLETO 4140;4277;1374;0;CONECTIVIDADE;Internet;RD SERV DE TELECOM;TRANSPLEX;07.426.902/0001-33;10594;INATIVO;LANÇADO; 2.800,00 
;2023;dez;20/12/23;20/12/23;04/01/24;CONTRATO;HCOMPANY-EQUIPLEX-LOC;Demanda;Contrato Locação - Equiplex;001/122023;1215;O;LOCAÇÃO;Locação;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 192.288,54 
;2023;dez;20/12/23;20/12/23;04/01/24;CONTRATO;HCOMPANY-HOSPDROGAS-LOC;Demanda;Contrato Locação - Hospdrogas;003/122023;1214;O;LOCAÇÃO;Locação;H.COMPANY LTDA;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 102.493,37 
;2023;dez;21/12/23;21/12/23;04/01/24;CONTRATO;HCOMPANY-EQUIPLEX-SERV;Demanda;Prestação de Serviços;38;1210;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 800.780,00 
;2023;dez;21/12/23;21/12/23;04/01/24;CONTRATO;HCOMPANY-TRANSPLEX-SERV;Demanda;Prestação de Serviços;39;1212;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 268.100,00 
;2023;dez;21/12/23;21/12/23;04/01/24;CONTRATO;HCOMPANY-TRANSPLEX-LOC;Demanda;Contrato Locação - Transplex;002/122023;1213;O;LOCAÇÃO;Locação;H.COMPANY LTDA;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 84.081,81 
;2023;dez;21/12/23;21/12/23;04/01/24;CONTRATO;HCOMPANY-HOSPDROGAS-SERV;Demanda;Prestação de Serviços;40;1211;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 119.060,00 
;2023;dez;29/12/23;25/12/23;15/01/24;CONTRATO;PROX-VELOMAX - TRANSPLEX;P 01/12;Acesso internet - Transplex;9938;1163;0;CONECTIVIDADE;Internet;PROX TELECOM LTDA;TRANSPLEX;02.519.244/0001-00;10911;INATIVO;LANÇADO; 239,00 
;2023;dez;26/12/23;26/12/23;03/01/24;CONTRATO;VOGEL-ALGAR - EQUIPLEX;;Internet;43719;1208;O;CONECTIVIDADE;Internet;VOGEL SOL. EM TEL. E INF. S/A;EQUIPLEX;05.872.814/0018-88;11460;ATIVO;LANÇADO; 1.713,85 
;2023;dez;01/02/24;26/12/23;15/02/24;CONTRATO;SANTODIGITAL 1;Demanda;G Suite Business - Licenca;18276;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 10.637,20 
;2023;dez;27/12/23;27/12/23;03/01/24;PEDIDO;IF DA SILVA - JL SISTEMAS;Demanda;Instalação de Controle de Acesso Lab;756;65905;0;SPOT;Consultoria;IF DA SILVA - JL SISTEMAS;EQUIPLEX;32.747.672/0001-51;10853;ATIVO;LANÇADO; 2.977,62 
;2023;dez;27/12/23;27/12/23;03/01/24;PEDIDO;IF DA SILVA - JL SISTEMAS;Demanda;PEDIDO 66919;756;65905;0;SPOT;Consultoria;IF DA SILVA - JL SISTEMAS;EQUIPLEX;32.747.672/0001-51;10853;ATIVO;LANÇADO; 2.977,62 
;2023;dez;29/12/23;29/12/23;05/01/24;PEDIDO;INGRAM902-HCOMPANY;Demanda;Compra de equipamentos p/Locação;399120;65820;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;H.SOLUÇÕES;01.771.935/0010-25;902;ATIVO;LANÇADO; 131.401,00 
;2024;jan;02/01/24;02/01/24;16/01/24;CONTRATO;OI - TELECOM GERAL - DDR;P 01/12;OI - DDR;16743861;1006;0;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;INATIVO;LANÇADO; 1.180,69 
;2024;jan;02/01/24;02/01/24;12/02/24;CONTRATO;VIRTOS BACKUP;P 01/12;Backup na Nuvem;27751;516;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 360,00 
;2024;jan;02/01/24;02/01/24;12/01/24;CONTRATO;C&C COMPUTER CLOUD;P 01/12;Computação na Nuvem;6459;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 50.877,04 
;2024;jan;02/01/24;02/01/24;10/01/24;CONTRATO;C&C COMPUTER CLOUD;P 01/12;Computação na Nuvem;6460;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 2.800,00 
;2024;jan;02/01/24;02/01/24;17/01/24;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 01/12;Locação Desktops;170124;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 25.555,50 
;2024;jan;02/01/24;02/01/24;14/01/24;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;P 01/12;Locação Notebooks;140124;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2024;jan;02/01/24;02/01/24;15/01/24;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;61558649;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 6.221,94 
;2024;jan;02/01/24;02/01/24;15/01/24;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;57600482;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 61,74 
;2024;jan;02/01/24;02/01/24;15/01/24;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;25198193;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 42,15 
;2024;jan;02/01/24;02/01/24;20/01/24;CONTRATO;ALLE TECNOLOGIA;P 01/12;Gestão de ERP Totvs 12;4437;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2024;jan;02/01/24;02/01/24;22/01/24;CONTRATO;OPTIDATA - AMPLIDRIVE;P 01/12;Amplidrive;31329;1145;O;SISTEMAS;Consultoria Software;OPTIDATA LTDA;I7 NÚCLEO;01.687.282/0001-00;10726;INATIVO;LANÇADO; 2.072,31 
;2024;jan;02/01/24;02/01/24;13/01/24;CONTRATO;SANTODIGITAL 1;Demanda;G Suite Business - Licenca;15966;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 16.968,00 
;2024;jan;02/01/24;02/01/24;10/01/24;CONTRATO;GEORGELLIS;P 01/12;Acompanhamento de Contratos;50;1365;O;SPOT;Consultoria;NUCLEO ASSESSOIA EMPRESARIAL;I7 NÚCLEO;30.025.669/0001-07;2414;INATIVO;LANÇADO; 6.506,67 
;2024;jan;02/01/24;02/01/24;16/01/24;CONTRATO;OI - TELECOM GERAL - 0800;P 01/12;OI - 0800;16736492;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;LANÇADO; 274,38 
;2024;jan;02/01/24;02/01/24;15/01/24;CONTRATO;OPENNEW;P 01/12;Telefonia-PABX;1428;1302;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 3.000,00 
;2024;jan;02/01/24;02/01/24;15/01/24;CONTRATO;OPENNEW;P 01/12;Telefonia-PABX;1429;1302;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 600,00 
;2024;jan;02/01/24;02/01/24;11/01/24;CONTRATO;HUB CERRADO LTDA;P 01/12;Aluguel de Sala Comercial;1288;1312;0;SPOT;Aluguel;HUB DO CERRADO;I7 NÚCLEO;34.119.623/0001-08;12408;INATIVO;LANÇADO; 30.000,00 
;2024;jan;02/01/24;02/01/24;10/01/24;CONTRATO;GLOBO SOLUÇÕES 2;P 01/12;Crachás para o DP;15793;1378;O;LOCAÇÃO;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA;EQUIPLEX;21.121.429/0001-07;9134;ATIVO;LANÇADO; 350,00 
;2024;jan;11/01/24;02/01/24;22/01/24;CONTRATO;CLARO - CHIP;P 01/12;ADITIVO CHIP;57856109;1275;O;CONECTIVIDADE;Telefonia;CLARO S.A.;I7 NÚCLEO;40.432.544/0436-28;261010;ATIVO;LANÇADO; 39,99 
;2024;jan;03/01/24;03/01/24;11/01/24;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria de Servidores;1464;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 1.383,67 
;2024;jan;04/01/24;04/01/24;01/02/24;PEDIDO;TELEMATICA;Demanda;Prestação de serviços;10382;66065;0;INFRA;Consultoria;TELEMATICA SISTEMAS INTELIGENTES LTDA;EQUIPLEX;44.772.937/0001-50;2202;ATIVO;LANÇADO; 773,88 
;2024;jan;04/01/24;04/01/24;17/01/24;CONTRATO;VALIDEINFO WEB;P 01/12;Serviços Consulta Web;1143;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2024;jan;05/01/24;05/01/24;15/01/24;CONTRATO;JETTELECOM - APARECIDA;P 01/12;Internet - Transplex;55929;1374;0;CONECTIVIDADE;Internet;RD SERV DE TELECOM;TRANSPLEX;07.426.902/0001-33;10594;INATIVO;LANÇADO; 2.800,00 
;2024;jan;09/01/24;05/01/24;17/01/24;PEDIDO;CLICKBIS;Demanda;Serviços de Terceiros;29;66177;0;SPOT;Consultoria;CLICKBIS LTDA;I7 NÚCLEO;39.332.525/0001-60;13244;ATIVO;LANÇADO; 15.840,60 
;2024;jan;05/01/24;05/01/24;05/02/24;CONTRATO;ACTTIVE - DOCNIX;P 01/12;Licença de Uso;13893;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 3.215,86 
;2024;jan;05/01/24;05/01/24;22/01/24;CONTRATO;TOTVS 01 - A42305/05;P 01/12;TOTVS 1 - A42305/05;1059362;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.345,95 
;2024;jan;05/01/24;05/01/24;30/01/24;CONTRATO;TOTVS 00 - TICKETS;P 01/12;Tickets;1062550;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.596,56 
;2024;jan;09/01/24;09/01/24;05/02/24;CONTRATO;INGRAM - OFFICE 365;P 01/12;Office 365 Licença;2004718;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 2.977,47 
;2024;jan;09/01/24;09/01/24;18/01/24;CONTRATO;CONTI CONSULTORIA;;Consultoria em Sistemas - DP;153;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 1.853,10 
;2024;jan;09/01/24;09/01/24;22/01/24;CONTRATO;ALGAR-PABX-EQUIPLEX;P 01/12;Internet-Voz;2560499;1326;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;LANÇADO; 799,00 
;2024;jan;09/01/24;09/01/24;24/02/24;CONTRATO;TOTVS 12 - AAJIC9/03;P 01/12;TOTVS 12 - AAJIC9/03;1062761;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 5.525,10 
;2024;jan;09/01/24;09/01/24;24/02/24;CONTRATO;TOTVS 12 - AAJIC9/03;P 01/12;TOTVS 12 - AAJIC9/03;1062762;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 198,80 
;2024;jan;11/01/24;10/01/24;20/01/24;CONTRATO;CLICKSIGN;P 01/12;Certificação Digital;123102;1334;O;SISTEMAS;Consultoria Software;CLICKSIGN GESTAO DE DOCUMENTOS S/A;I7 NÚCLEO;12.499.520/0001-70;1385;ATIVO;LANÇADO; 242,80 
;2024;jan;11/01/24;10/01/24;05/02/24;CONTRATO;SETI - I7;P 01/12;Internet Controlado Servidor Proxy;55575;1020;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 1.513,08 
;2024;jan;15/01/24;10/01/24;22/01/24;CONTRATO;TSPLUS BRASIL;P 01/12;Link Radio - Acesso Internet;4538;1531;O;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;I7 NÚCLEO;54.377.434/0001-34;9762;ATIVO;LANÇADO; 3.570,80 
;2024;jan;11/01/24;11/01/24;20/01/24;CONTRATO;CLARO NET - HT3;P 01/12;Internet HT3;5789552;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 185,00 
;2024;jan;11/01/24;11/01/24;22/01/24;CONTRATO;EUAX-ARTIA;P 01/12;Licença de uso Programa Artia;44606;668;O;SISTEMAS;Consultoria Software;EUAX - ARTIA DESENVOLVIMENTO DE SISTEMAS LTDA;I7 NÚCLEO;17.400.505/0001-46;1354;ATIVO;LANÇADO; 588,00 
;2024;jan;21/01/24;11/01/24;10/02/24;PEDIDO;INGRAM902-HCOMPANY;Demanda;Compra de Notebook;400565;66187;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;H.SOLUÇÕES;01.771.935/0010-25;902;ATIVO;LANÇADO; 168.074,87 
;2024;jan;15/01/24;15/01/24;24/01/24;CONTRATO;FEEDZ;P 01/12;CDU-Licenciamento;45496;1333;O;SISTEMAS;Consultoria Software;FEEDZ TECNOLOGIA LTDA (SUBST 1316);I7 NÚCLEO;30.457.205/0001-61;12617;ATIVO;LANÇADO; 7.144,00 
;2024;jan;15/01/24;15/01/24;14/02/24;CONTRATO;TOTVS 02 - 400003/01;P 01/12;TOTVS 2 - 400003/01;1063923;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.704,00 
;2024;jan;15/01/24;15/01/24;12/02/24;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;P 01/12;TOTVS 3 - 365084/01 - 400003/01;1064025;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 10.389,29 
;2024;jan;15/01/24;15/01/24;23/02/24;CONTRATO;TOTVS 04 - 943448/02;P 01/12;TOTVS 4 - 943448/02;1064405;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.719,29 
;2024;jan;15/01/24;15/01/24;20/02/24;CONTRATO;TOTVS 05 - A48004/04;P 01/12;TOTVS5 - A48004/04;1064373;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.642,20 
;2024;jan;15/01/24;15/01/24;20/02/24;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;P 01/12;TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08;1064205;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.635,00 
;2024;jan;15/01/24;15/01/24;24/02/24;CONTRATO;TOTVS 07 - AACRAH/03;P 01/12;TOTVS7 - AACRAH/03;1064428;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;INATIVO;LANÇADO; 2.478,95 
;2024;jan;15/01/24;15/01/24;14/02/24;CONTRATO;TOTVS 08 - AAHVOT/03;P 01/12;TOTVS 8 - AAHVOT/03;1064147;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.421,48 
;2024;jan;15/01/24;15/01/24;20/02/24;CONTRATO;SUPERI - G8NET - I7;P 01/12;Serviço de Internet;13947;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2024;jan;16/01/24;16/01/24;15/02/24;CONTRATO;CORE TELECOM;P 01/12;Locação de Firewall;4084;1064;0;INFRA;Consultoria;CORE SERVIÇOS E INFORMATICA;I7 NÚCLEO;11.527.773/0001-47;9488;INATIVO;LANÇADO; 988,70 
;2024;jan;17/01/24;17/01/24;17/02/24;CONTRATO;ENTERNESS;P 01/12;Gestão de Whatsapp;1116;1271;O;SISTEMAS;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 2.348,50 
;2024;jan;17/01/24;17/01/24;17/02/24;CONTRATO;ENTERNESS;P 01/12;Gestão de Whatsapp;1117;1271;O;SISTEMAS;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 1.006,50 
;2024;jan;21/01/24;17/01/24;27/01/24;CONTRATO;VIVO - EQUIPLEX;P 01/12;NF 1 - PRINCIPAL;16512521;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 1.504,18 
;2024;jan;21/01/24;17/01/24;27/01/24;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 01/12;NF 2 - MONITORAMENTO;21012024;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 52,51 
;2024;jan;25/01/24;17/01/24;19/02/24;PEDIDO;INGR-261597-EQUIPLEX;Demanda;Switch Aruba;386736;66341;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;EQUIPLEX;01.771.935/0008-00;261597;ATIVO;LANÇADO; 4.018,96 
;2024;jan;18/01/24;18/01/24;02/02/24;CONTRATO;DW SERVICE;P 01/12;Loc.Impressoras e serviços;4119;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 694,80 
;2024;jan;18/01/24;18/01/24;02/02/24;CONTRATO;DW SERVICE;P 01/12;Loc.Impressoras e serviços;4118;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 4.072,54 
;2024;jan;26/01/24;19/01/24;03/02/24;PEDIDO;COMPEX - I7;Demanda;Compra da capas p/AQ7;14273;66386;0;INFRA;Locação;COMPEX TECNOLOGIA LTDA;I7 NÚCLEO;03.391.625/0004-62;8664;ATIVO;LANÇADO; 5.742,00 
;2024;jan;22/01/24;22/01/24;04/02/24;CONTRATO;HCOMPANY-EQUIPLEX-LOC;P 01/12;Contrato Locação - Equiplex;1012024;1215;O;LOCAÇÃO;Locação;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 203.626,06 
;2024;jan;22/01/24;22/01/24;04/02/24;CONTRATO;HCOMPANY-TRANSPLEX-LOC;P 01/12;Contrato Locação - Transplex;2012024;1213;O;LOCAÇÃO;Locação;H.COMPANY LTDA;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 123.122,63 
;2024;jan;23/01/24;23/01/24;01/02/24;PEDIDO;INGRAM902-HCOMPANY;Demanda;2 Garantias de 3 anos;2012580;65822;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;H.SOLUÇÕES;01.771.935/0010-25;902;ATIVO;LANÇADO; 8.522,00 
;2024;jan;23/01/24;23/01/24;04/02/24;CONTRATO;HCOMPANY-HOSPDROGAS-LOC;P 01/12;Contrato Locação - Hospdrogas;3012024;1214;O;LOCAÇÃO;Locação;H.COMPANY LTDA;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 168.074,87 
;2024;jan;23/01/24;23/01/24;01/02/24;CONTRATO;LZ GESTÃO;Demanda;Roit;23;1362;0;SPOT;Consultoria;LZ GESTÃO DE TI LTDA;I7 NÚCLEO;48.421.249/0001-05;11235;INATIVO;LANÇADO; 6.522,00 
;2024;jan;23/01/24;23/01/24;20/02/24;CONTRATO;INGRAM - OFFICE 365;P 01/12;Office 365 Licença + Aditivo;2015936;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 21.974,49 
;2024;jan;29/01/24;23/01/24;07/02/24;PEDIDO;COMPEX - HCOMPANY;Demanda;08 coletores AQ9, Cradle e Capas;14299;66449;0;INFRA;Locação;COMPEX TECNOLOGIA LTDA;H.SOLUÇÕES;03.391.625/0004-62;8664;ATIVO;LANÇADO; 22.313,68 
;2024;jan;29/01/24;23/01/24;07/02/24;PEDIDO;COMPEX - HCOMPANY;Demanda;08 Licenças de uso softw coletores;4943;66468;0;INFRA;Locação;COMPEX TECNOLOGIA LTDA;H.SOLUÇÕES;03.391.625/0004-62;8664;ATIVO;LANÇADO; 10.876,80 
;2024;jan;23/01/24;23/01/24;05/02/24;CONTRATO;VOGEL-ALGAR - EQUIPLEX;P 01/12;Serviço de Internet;44849;1208;O;CONECTIVIDADE;Internet;VOGEL SOL. EM TEL. E INF. S/A;EQUIPLEX;05.872.814/0018-88;11460;ATIVO;LANÇADO; 1.702,02 
;2024;jan;23/01/24;23/01/24;19/02/24;PEDIDO;DIPS DISTRIBUIDORA;Demanda;Compra de HDS 8T;145502;66444;0;SPOT;Consultoria;DIPS DISTRI DE PRODUTS ELETR LTDA;I7 NÚCLEO;36.868.974/0001-39;8520;ATIVO;LANÇADO; 6.524,76 
;2024;jan;23/01/24;23/01/24;01/02/24;CONTRATO;VALCANAIA;P 01/12;Prestação de Serviços;287;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 8.119,00 
;2024;jan;24/01/24;24/01/24;04/02/24;CONTRATO;HCOMPANY-EQUIPLEX-SERV;P 01/12;Prestação de Serviços;41;1210;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 160.610,00 
;2024;jan;24/01/24;24/01/24;01/02/24;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria de Servidores;1474;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 10.590,00 
;2024;jan;25/01/24;25/01/24;26/02/24;CONTRATO;NEOMIND - P15110/21;P 01/12;Taxa de Manutenção;19169;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 997,68 
;2024;jan;25/01/24;25/01/24;26/02/24;CONTRATO;NEOMIND - P3916/18;P 01/12;Licença de Uso Fusion;19170;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 2.464,96 
;2024;jan;29/01/24;25/01/24;24/02/24;PEDIDO;TEK ATACADO;Demanda;Controle de Acesso DS-k1, pedido original 66509;31537;66585;0;INFRA;Consultoria;TEK ATACADO DISTRIBUIDOR DE SEG ELETRONICA;HOSPDROGAS;27.316.854/0001-38;4654;ATIVO;LANÇADO; 1.237,58 
