;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Descrição;Doc;C Nr / Pedido;Conta;Op/Proj;Classificação;Categoria;Prestador;Descrição2;Estab;CNPJ;Cod Datasul;Situação;Status; Valor R$ 
;2025;set;;02/09/25;17/10/25;CONTRATO;VIRTOS BACKUP;P 09/12;Backup na Nuvem;;516;4210317;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;ABERTO; 390,89 
;2025;set;;03/09/25;18/09/25;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria de Servidores;;980;4210317;O;SUPORTE  INFRA;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;ABERTO; 10.500,00 
;2025;set;;03/09/25;17/09/25;CONTRATO;VALIDEINFO WEB;P 09/12;Serviços Consulta Web;;778;4210317;O;REGULATÓRIO;Consultoria;VALIDEINFO WEB;;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;ABERTO; 150,00 
;2025;set;;04/09/25;18/09/25;CONTRATO;APIPASS;P 09/12;Integração Fusion PBI;;1462;4210317;O;INTEGRACAO;Consultoria;APIPASS TECNOLOGIA S;;I7 NÚCLEO;40.146.473/0001-16;14282;ATIVO;ABERTO; 3.500,00 
;2025;set;;04/09/25;23/09/25;CONTRATO;TOTVS - FEEDZ - AAKTII;P 09/12;FEEDZ;;1752;4210317;O;LICENCAS DATASUL;Consultoria Software;TOTVS TECNOLOGIA EM SOFTWARE DE GESTAO LTDA;;I7 NÚCLEO;07.577.599/0007-65;12617;ATIVO;ABERTO; 9.649,12 
;2025;set;;05/09/25;05/10/25;CONTRATO;ACTTIVE - DOCNIX;P 09/12;Licença de uso;;640;4210317;O;REGULATÓRIO;Consultoria Software;ACTTIVE LTDA;Docnix - Gestão de Documentos / Garantia;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;ABERTO; 5.520,00 
;2025;set;;05/09/25;20/10/25;CONTRATO;SUPERI - G8NET - I7;P 09/12;Serviço de Internet;;1008;4210508;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;ABERTO; 1.700,00 
;2025;set;;05/09/25;20/09/25;CONTRATO;SUPRIVIX;P 09/12;Locação de Impressora ES;;1518;4210318;O;CANCELADO;Consultoria;SUPRIVIX - SUPRIMENTOS DE INFORMATICA LTDA;;TRANSPLEX;08.039.907/0001-76;761004;ATIVO;ABERTO; 200,00 
;2025;set;;05/09/25;20/09/25;CONTRATO;TSPLUS BRASIL;P 09/12;Link Radio - Acesso Internet;;1531;4210317;O;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;;I7 NÚCLEO;54.377.434/0001-34;9762;ATIVO;ABERTO; 5.022,00 
;2025;set;;05/09/25;17/09/25;CONTRATO;ONFLY;P 07/12;Gestão de Viagens;;1641;4210317;O;SISTEMA VIAGENS;Consultoria;ONFLY TECNOLOGIA LTD;Gestão de Viagens;I7 NÚCLEO;30.342.266/0001-83;76249;ATIVO;ABERTO; 450,00 
;2025;set;;07/09/25;20/09/25;CONTRATO;ALGAR-PABX-EQUIPLEX;P 09/12;Internet-Voz;;1326;4210508;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;ABERTO; 846,59 
;2025;set;;09/09/25;23/09/25;CONTRATO;PGT SOLUCOES;P 09/12;Consultoria SAP;;1448;9010103;P;SAPHE IMPLANTACAO;Consultoria SAP;PGT SOLUCOES COM E SERV MATERIAIS DE INFORMATICA LTDA;Consultoria;I7 NÚCLEO;08.296.255/0001-55;14342;ATIVO;ABERTO; 10.895,00 
;2025;set;;10/09/25;25/09/25;CONTRATO;ATHOS;P 06/12;Assessoria IA - SAP;;1704;4210317;P;INOVACAO;Consultoria;ATHOS SMART SOLUTIONS;Consultoria;I7 NÚCLEO;57.146.333/0001-40;763786;ATIVO;ABERTO; 38.400,00 
;2025;set;;10/09/25;25/09/25;CONTRATO;ALLDOC;P 09/12;Locação Impressoras Mais Saude;;1617;4210317;O;IMPRESSORAS MAIS SAUDE;Locação;ALLDOC EQUIPAMENTOS DE INFORMATICA;;I7 NÚCLEO;02.871.012/0001-17;762093;ATIVO;ABERTO; 720,00 
;2025;set;;10/09/25;22/09/25;CONTRATO;CLICKSIGN;P 09/12;Certificação Digital;;1334;4210317;O;REGULATÓRIO;Consultoria Software;CLICKSIGN GESTAO DE DOCUMENTOS S/A;;I7 NÚCLEO;12.499.520/0001-70;1385;ATIVO;ABERTO; 269,00 
;2025;set;;10/09/25;22/09/25;CONTRATO;EUAX-ARTIA;P 09/12;Licença de uso Programa Artia;;668;4210317;O;LICENCAS SISTEMAS;Consultoria Software;EUAX - ARTIA DESENVOLVIMENTO DE SISTEMAS LTDA;;I7 NÚCLEO;17.400.505/0001-46;1354;ATIVO;ABERTO; 588,00 
;2025;set;;10/09/25;22/09/25;CONTRATO;INGRAM - OFFICE 365;P 09/12;Office 365 Licença;;627;4210302;O;LICENCAS MICROSOFT;Consultoria Software;INGRAM - MICROSOFT;;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;ABERTO; 48.500,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 00 - TICKETS;P 09/12;Datasul;;134;4210317;O;SUPORTE;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; -   
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 01 - A42305/05;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 3.557,44 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 02 - 400003/01;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 1.917,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 10.596,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 04 - 943448/02;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 3.887,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 05 - A48004/04;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 4.839,00 
;2025;set;;10/09/25;21/09/25;CONTRATO;SYNQ - MARCELO BRASIL;P 07/12;Prestação de Serviços;;1685;4210317;O;??????;Consultoria;SYNQ TECH SERVIOS LTDA;0;I7 NÚCLEO;50.018.997/0001-85;11608;ATIVO;ABERTO; 3.000,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 5.399,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 07 - AACRAH/03 / AAHCQX/05 / AAIURA/03 / AAJIC9/03 / AAMBGK/02;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 2.689,00 
;2025;set;;10/09/25;10/10/25;CONTRATO;TOTVS 08 - AAHVOT/03;P 09/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 1.502,00 
;2025;set;;12/09/25;22/09/25;CONTRATO;CLARO - CHIP;P 09/12;Aditivo Chip;;1275;4210508;O;CONECTIVIDADE;Telefonia;CLARO S.A.;;I7 NÚCLEO;40.432.544/0436-28;261010;ATIVO;ABERTO; 44,00 
;2025;set;;12/09/25;22/09/25;CONTRATO;CLARO NET - HT3;P 09/12;Internet HT3;;1073;4210317;O;CONECTIVIDADE HT3;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;ABERTO; 189,00 
;2025;set;;15/09/25;03/10/25;CONTRATO;DW SERVICE;P 09/12;Loc.Impressoras e serviços;;1260;4210318;O;IMPRESSORSA GRUPO;Locação;DW SERVICE LTDA;;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;ABERTO; 8.200,00 
;2025;set;;15/09/25;30/09/25;CONTRATO;VALCANAIA;P 09/12;Consultoria Financeira;;999;4210317;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;ABERTO; 10.500,00 
;2025;set;;15/09/25;29/09/25;CONTRATO;VIVO - EQUIPLEX;P 09/12;NF 1 - PRINCIPAL;;1112;4210508;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;ABERTO; 1.538,00 
;2025;set;;15/09/25;29/09/25;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 09/12;NF 2 - MONITORAMENTO;;1112;4210508;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;ABERTO; 53,00 
;2025;set;;19/09/25;02/10/25;CONTRATO;KAIROS SOLUTIONS;P 09/12;Consultoria SAP;;1623;4210317;P;SAPHE  ;Consultoria;KAIROS SOLUTIONS LTDA;;I7 NÚCLEO;30.368.795/0001-56;761683;ATIVO;ABERTO; 22.500,00 
;2025;set;;20/09/25;05/10/25;CONTRATO;CONSULTI - AMELIA;P 01/15;Licença de uso;;1698;4210317;O;GOVERNANCA;Consultoria;CONSULTI & SOLUCOES LTDA;Desenvolvimento  e  manutenção  de  sistemas através  de  profissionais  especializados  cedidos  pela CONTRATADA  na consultoria,  Treinamento, Análise, Desenvolvimento e Gerenciamento nos sistemas, Totvs 12 Linha Datasul, HCM, Progress;I7 NÚCLEO;59.055.937/0001-07;1256;ATIVO;ABERTO; 10.240,00 
;2025;set;;20/09/25;04/10/25;CONTRATO;HCOMPANY-TRANSPLEX-SERV;P 03/12;Prestação de Serviços;;1212;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;ABERTO;
;2025;set;;20/09/25;04/09/25;CONTRATO;HCOMPANY-EQUIPLEX-LOC;P 03/12;Contrato Locação - Equiplex;;1215;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;ABERTO; 345.291,00 
;2025;set;;20/09/25;04/06/25;CONTRATO;HCOMPANY-MAIS SAUDE-LOC;P 05/12;Contrato Locação - Mais Saude;;1662;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;MAIS SAUDE;46.448.859/0001-69;11283;ATIVO;ABERTO; 1.500,00 
;2025;set;;20/09/25;04/06/25;CONTRATO;HCOMPANY-HOSPDROGAS-LOC;P 06/12;Contrato Locação - Hospdrogas;;1214;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;ABERTO; 293.917,00 
;2025;set;;20/09/25;04/06/25;CONTRATO;HCOMPANY-TRANSPLEX-LOC;P 06/12;Contrato Locação - Transplex;;1213;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;ABERTO; 131.354,00 
;2025;set;;20/09/25;04/10/25;CONTRATO;HCOMPANY-HOSPDROGAS-SERV;P 04/12;Prestação de Serviços;;1211;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;ABERTO;
;2025;set;;20/09/25;04/10/25;CONTRATO;HCOMPANY-EQUIPLEX-SERV;P 05/12;Prestação de Serviços;;1210;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;ABERTO;
;2025;set;;20/09/25;15/10/25;CONTRATO;PROX-VELOMAX - TRANSPLEX-ANP;P 09/12;Acesso internet - Transplex;;1480;4210508;O;CONECTIVIDADE;Internet;PROX TELECOM LTDA;Serviços de Telefonia / Internet;TRANSPLEX;02.519.244/0001-00;10911;ATIVO;ABERTO; 239,00 
;2025;set;;20/09/25;10/10/25;CONTRATO;SANTODIGITAL 1;P 09/12;GWS Licença;;958;4210317;O;LICENCAS GOOGLE;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;ABERTO; 1.428,00 
;2025;set;;20/09/25;04/10/25;CONTRATO;HCOMPANY-MAIS SAUDE-LOC;P 09/12;Contrato Locação - Mais Saude;;1662;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;MAIS SAUDE;46.448.859/0001-69;11283;ATIVO;ABERTO; 5.000,00 
;2025;set;;21/09/25;17/10/25;CONTRATO;ENTERNESS;P 09/12;Setup Easy Channel Omni;;1271;4210317;O;WHATSAPP GRUPO;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;ABERTO; 8.030,00 
;2025;set;;25/09/25;25/10/25;CONTRATO;NEOMIND - P15110/21;P 09/12;Taxa de Manutenção;;954;4210317;O;BPM;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;ABERTO; 998,00 
;2025;set;;25/09/25;25/10/25;CONTRATO;NEOMIND - P3916/18;P 09/12;Licença de Uso Fusion;;954;4210317;O;BPM;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;ABERTO; 3.753,00 
;2025;set;;25/09/25;04/10/25;CONTRATO;VOGEL-ALGAR - EQUIPLEX;P 09/12;Serviço de Internet;;1208;4210508;O;CONECTIVIDADE;Internet;VOGEL SOL. EM TEL. E INF. S/A;;EQUIPLEX;05.872.814/0018-88;11460;ATIVO;ABERTO; 1.459,00 
;2025;out;;01/10/25;20/10/25;CONTRATO;ALLE TECNOLOGIA;P 06/12;"TC 02-25; TC 04-25; TC 06-25";;994;4210302;O;SUPORTE ERP;Consultoria Software;ALLE TECNOLOGIA LTDA ME;;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;ABERTO; 6.076,71 
;2025;out;;01/10/25;15/10/25;CONTRATO;INTEGRATTO TECNOLOGIA;P 08/12;2 Aditivo - 05/2/25;;1492;4210317;O;SEGURANCA;Consultoria;INTEGRATTO TECNOLOGIA LTDA;;I7 NÚCLEO;14.768.262/0001-05;14894;ATIVO;ABERTO; 11.964,76 
;2025;out;;01/10/25;15/10/25;CONTRATO;UNE TELECOM - ANAPOLIS;P 12/12;Internet - Anapolis;;1578;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;ABERTO; 600,00 
;2025;out;;01/10/25;15/10/25;CONTRATO;UNE TELECOM - APARECIDA;P 12/12;Internet - Aparecida;;1584;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;ABERTO; 2.200,00 
;2025;out;;01/10/25;15/10/25;CONTRATO;UNE TELECOM - I7;P 12/12;Internet - I7;;1577;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;;I7 NÚCLEO;54.263.569/0001-79;761791;ATIVO;ABERTO; 495,00 
;2025;out;;02/10/25;25/10/25;CONTRATO;BENNER - APC;P 10/12;Sup Tec, Inst Config Manut Programas;;1479;4210302;O;SUPORTE  LEGADOS;Consultoria;BENNER-ASSOCIAÇÃO PARANAENSE DE CULTURA;;EQUIPLEX;76.659.820/0046-53;15063;ATIVO;ABERTO; 652,20 
;2025;out;;02/10/25;17/10/25;CONTRATO;C&C COMPUTER CLOUD;P 10/12;Computação na Nuvem;;897;4210318;O;AMBINETE SISTEMAS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;ABERTO; 66.505,89 
;2025;out;;02/10/25;17/10/25;CONTRATO;CARLOS VINKLER;P 09/12;Consultoria SAP;;1633;4210317;P;CANCELADO;Consultoria SAP;CARLOS EDUARDO S VINKLER;Consultoria Servidores;I7 NÚCLEO;58.399.137/0001-40;762742;ATIVO;ABERTO; 350,00 
;2025;out;;02/10/25;17/10/25;CONTRATO;CLARO CELULAR;P 10/12;Claro Celular;;968;4210309;O;CONECTIVIDADE GRUPO;Telefonia;CLARO S.A.;;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;ABERTO; 4.500,00 
;2025;out;;02/10/25;17/10/25;CONTRATO;GLOBO SOLUÇÕES 2;P 10/12;Crachás para o DP;;1378;4210318;O;IMPRESSORAS CRACHAS;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA;;EQUIPLEX;21.121.429/0001-07;9134;ATIVO;ABERTO; 375,00 
;2025;out;;02/10/25;17/10/25;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 10/12;Locação Desktops;;715;4210411;O;LEASING EQUIPAMENTOS;Locação;HP FIN SERV ARREND MERC;;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;ABERTO; 25.555,50 
;2025;out;;02/10/25;18/10/25;CONTRATO;I9 TECNOLOGIA;P 10/12;Consultoria SAP;;1485;4210317;O;AMBIENTES SAP;Consultoria;I9 TECNOLOGIA DA INFORM;;I7 NÚCLEO;33.605.810/0001-20;15179;ATIVO;ABERTO; 31.584,00 
;2025;out;;02/10/25;15/10/25;CONTRATO;OI - TELECOM GERAL - 0800;P 10/12;OI - 0800;;956;4210309;O;CONECTIVIDADE;Telefonia;OI S.A.;;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;ABERTO; 290,00 
;2025;out;;02/10/25;15/10/25;CONTRATO;OPENNEW;P 10/12;Serviço de PABX em Nuvem;;1302;4210317;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;ABERTO; 3.138,40 
;2025;out;;02/10/25;15/10/25;CONTRATO;OPENNEW;P 10/12;Locação Aparelho IP;;1302;4210317;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;ABERTO; 627,40 
;2025;out;;02/10/25;17/11/25;CONTRATO;VIRTOS BACKUP;P 10/12;Backup na Nuvem;;516;4210317;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;ABERTO; 390,89 
;2025;out;;03/10/25;18/10/25;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria de Servidores;;980;4210317;O;SUPORTE  INFRA;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;ABERTO; 10.500,00 
;2025;out;;03/10/25;17/10/25;CONTRATO;VALIDEINFO WEB;P 10/12;Serviços Consulta Web;;778;4210317;O;REGULATÓRIO;Consultoria;VALIDEINFO WEB;;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;ABERTO; 150,00 
;2025;out;;04/10/25;18/10/25;CONTRATO;APIPASS;P 10/12;Integração Fusion PBI;;1462;4210317;O;INTEGRACAO;Consultoria;APIPASS TECNOLOGIA S;;I7 NÚCLEO;40.146.473/0001-16;14282;ATIVO;ABERTO; 3.500,00 
;2025;out;;04/10/25;23/10/25;CONTRATO;TOTVS - FEEDZ - AAKTII;P 10/12;FEEDZ;;1752;4210317;O;LICENCAS DATASUL;Consultoria Software;TOTVS TECNOLOGIA EM SOFTWARE DE GESTAO LTDA;;I7 NÚCLEO;07.577.599/0007-65;12617;ATIVO;ABERTO; 9.649,12 
;2025;out;;05/10/25;05/11/25;CONTRATO;ACTTIVE - DOCNIX;P 10/12;Licença de uso;;640;4210317;O;REGULATÓRIO;Consultoria Software;ACTTIVE LTDA;Docnix - Gestão de Documentos / Garantia;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;ABERTO; 5.520,00 
;2025;out;;05/10/25;20/11/25;CONTRATO;SUPERI - G8NET - I7;P 10/12;Serviço de Internet;;1008;4210508;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;ABERTO; 1.700,00 
;2025;out;;05/10/25;20/10/25;CONTRATO;SUPRIVIX;P 10/12;Locação de Impressora ES;;1518;4210318;O;CANCELADO;Consultoria;SUPRIVIX - SUPRIMENTOS DE INFORMATICA LTDA;;TRANSPLEX;08.039.907/0001-76;761004;ATIVO;ABERTO; 200,00 
;2025;out;;05/10/25;20/10/25;CONTRATO;TSPLUS BRASIL;P 10/12;Link Radio - Acesso Internet;;1531;4210317;O;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;;I7 NÚCLEO;54.377.434/0001-34;9762;ATIVO;ABERTO; 5.022,00 
;2025;out;;05/10/25;17/10/25;CONTRATO;ONFLY;P 08/12;Gestão de Viagens;;1641;4210317;O;SISTEMA VIAGENS;Consultoria;ONFLY TECNOLOGIA LTD;Gestão de Viagens;I7 NÚCLEO;30.342.266/0001-83;76249;ATIVO;ABERTO; 450,00 
;2025;out;;07/10/25;20/10/25;CONTRATO;ALGAR-PABX-EQUIPLEX;P 10/12;Internet-Voz;;1326;4210508;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;ABERTO; 846,59 
;2025;out;;09/10/25;23/10/25;CONTRATO;PGT SOLUCOES;P 10/12;Consultoria SAP;;1448;9010103;P;SAPHE IMPLANTACAO;Consultoria SAP;PGT SOLUCOES COM E SERV MATERIAIS DE INFORMATICA LTDA;Consultoria;I7 NÚCLEO;08.296.255/0001-55;14342;ATIVO;ABERTO; 10.895,00 
;2025;out;;10/10/25;25/10/25;CONTRATO;ATHOS;P 07/12;Assessoria IA - SAP;;1704;4210317;P;INOVACAO;Consultoria;ATHOS SMART SOLUTIONS;Consultoria;I7 NÚCLEO;57.146.333/0001-40;763786;ATIVO;ABERTO; 38.400,00 
;2025;out;;10/10/25;25/10/25;CONTRATO;ALLDOC;P 10/12;Locação Impressoras Mais Saude;;1617;4210317;O;IMPRESSORAS MAIS SAUDE;Locação;ALLDOC EQUIPAMENTOS DE INFORMATICA;;I7 NÚCLEO;02.871.012/0001-17;762093;ATIVO;ABERTO; 720,00 
;2025;out;;10/10/25;22/10/25;CONTRATO;CLICKSIGN;P 10/12;Certificação Digital;;1334;4210317;O;REGULATÓRIO;Consultoria Software;CLICKSIGN GESTAO DE DOCUMENTOS S/A;;I7 NÚCLEO;12.499.520/0001-70;1385;ATIVO;ABERTO; 269,00 
;2025;out;;10/10/25;22/10/25;CONTRATO;EUAX-ARTIA;P 10/12;Licença de uso Programa Artia;;668;4210317;O;LICENCAS SISTEMAS;Consultoria Software;EUAX - ARTIA DESENVOLVIMENTO DE SISTEMAS LTDA;;I7 NÚCLEO;17.400.505/0001-46;1354;ATIVO;ABERTO; 588,00 
;2025;out;;10/10/25;22/10/25;CONTRATO;INGRAM - OFFICE 365;P 10/12;Office 365 Licença;;627;4210302;O;LICENCAS MICROSOFT;Consultoria Software;INGRAM - MICROSOFT;;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;ABERTO; 48.500,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 00 - TICKETS;P 10/12;Datasul;;134;4210317;O;SUPORTE;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; -   
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 01 - A42305/05;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 3.557,44 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 02 - 400003/01;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 1.917,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 10.596,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 04 - 943448/02;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 3.887,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 05 - A48004/04;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 4.839,00 
;2025;out;;10/10/25;21/10/25;CONTRATO;SYNQ - MARCELO BRASIL;P 08/12;Prestação de Serviços;;1685;4210317;O;??????;Consultoria;SYNQ TECH SERVIOS LTDA;0;I7 NÚCLEO;50.018.997/0001-85;11608;ATIVO;ABERTO; 3.000,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 5.399,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 07 - AACRAH/03 / AAHCQX/05 / AAIURA/03 / AAJIC9/03 / AAMBGK/02;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 2.689,00 
;2025;out;;10/10/25;10/11/25;CONTRATO;TOTVS 08 - AAHVOT/03;P 10/12;Datasul;;134;4210317;0;0;Consultoria Software;TOTVS S.A.;;EQUIPLEX;53.113.791/0017-90;325;ATIVO;ABERTO; 1.502,00 
;2025;out;;12/10/25;22/10/25;CONTRATO;CLARO - CHIP;P 10/12;Aditivo Chip;;1275;4210508;O;CONECTIVIDADE;Telefonia;CLARO S.A.;;I7 NÚCLEO;40.432.544/0436-28;261010;ATIVO;ABERTO; 44,00 
